id,nazwa_firmy,adres,miasto,telefon,email,strona_www,branza,ocena,liczba_opinii,godziny_otwarcia,zrodlo,data_znalezienia,data_wyslania,kanal_wyslania,link_preview,status,data_odpowiedzi,notatki
b0e65a63,Fab Fusion,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
46bef0a7,Restauracja Orientalna,Kraków,Kraków,,,,restauracja,,,Mo-Su 11:00-20:00,osm,2026-03-30,,,,new,,
ab11881c,Hanguk Bistro,Kraków,Kraków,+48 794 790 528,hangukbistro@gmail.com,https://www.facebook.com/p/Hanguk-Bistro-Krak%C3%B3w-100063959808101/,restauracja,,,Mo-Fr 11:00-21:30; Sa-Su 12:00-21:30,osm,2026-03-30,,,,new,,
3fd4052c,Doki Doki,"Józefa Dietla 44, 31-039, Kraków",Kraków,,,,restauracja,,,"Mo off; Tu-Th,Su 12:00-20:00; Fr-Sa 12:00-21:00",osm,2026-03-30,,,,new,,
e3ddb098,Fit & Full,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
dccc0f8e,Molto,"31-042, Kraków",Kraków,+48 795 790 970,biuro@moltorestaurant.pl,https://moltorestaurant.pl,restauracja,,,Tu-Th 10:00-23:00; Fr-Mo 09:00-23:00; ,osm,2026-03-30,,,,new,,
fad8f88b,NY PD,Kraków,Kraków,,,,restauracja,,,"Su-Th 11:00-22:00; Fr,Sa 11:00-23:00",osm,2026-03-30,,,,new,,
836bddea,Miła Moja,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
e4c48030,Manufaktura Pieroga,"Marii Konopnickiej 71, Kraków",Kraków,+48512302407,,https://manufakturapieroga.pl/,restauracja,,,Mo-Su 11:00-20:00,osm,2026-03-30,,,,new,,
d24f5569,Yapito Sushi Bar,"Henryka i Karola Czeczów 48, Kraków",Kraków,+48 575 357 276,,https://zlocien.yapitosushi.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
77c67f97,Wine Garage,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
bd992e3f,Sushi Kushi,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
bc0ace09,Willa Fryderyka,Kraków,Kraków,,,,restauracja,,,12:00-21:00,osm,2026-03-30,,,,new,,
79a9a998,Ima Sushi,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
cbdc91c3,Vamos!,"Kazimierza Brodzińskiego 6, 30-506, Kraków",Kraków,+48 577 821 658,,,restauracja,,,Mo-Su 13:00-23:00,osm,2026-03-30,,,,new,,
c39e998b,Biblioteka,"Nadwiślańska 3, 33-332, Kraków",Kraków,+48 690 807 726,,,restauracja,,,Mo-Su 10:00-23:00,osm,2026-03-30,,,,new,,
73578a31,Delta Dietla,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
27f5489c,Amarylis,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
9b452782,Hoang Hai 2,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
7cebd268,Baqaro,"Rakowicka 11, 31-511, Kraków",Kraków,+48690 199 190,,https://baqaro.pl/,restauracja,,,Tu-Su 12:00-22:00,osm,2026-03-30,,,,new,,
ffd4f828,Be Free,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
b1fbab1d,Ta'am,Kraków,Kraków,,,,restauracja,,,"Mo-Su 07:00-11:00,12:00-24:00",osm,2026-03-30,,,,new,,
180f03e9,Keblab,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
ac3c26dd,Ermitaż 2,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
08a5871f,Viet Flavour,Kraków,Kraków,,,,restauracja,,,Mo-Su 12:00-22:00,osm,2026-03-30,,,,new,,
dfa710e9,Kosher Delight,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
b136283c,Zosieńka,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
044c1def,Białe Wino,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
2be604a7,Crazy Pig,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
8ad0dc06,Hilo,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
461f21b8,Chabry Testo Bar,Kraków,Kraków,,,,restauracja,,,"Mo-Th,Su 12:00-22:00; Fr-Sa 12:00-23:00",osm,2026-03-30,,,,new,,
628b2cd5,Cargo Grill & Deli,"Plac Nowy 9, 31-056, Kraków",Kraków,+48 575 800 542,,https://cargokrakow.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
ffade4e4,Dragon Tail,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
342c93a5,Daigo Sushi,Kraków,Kraków,+48 883 341 617,,https://daigosushi.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
e9f1df2a,Charlotte Menora,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
4da437e6,BaWietka,Kraków,Kraków,,,https://www.instagram.com/bawietka/,restauracja,,,,osm,2026-03-30,,,,new,,
ff492756,Ciepło,Kraków,Kraków,+48 535 888 124,,https://linktr.ee/cieplokrakow,restauracja,,,,osm,2026-03-30,,,,new,,
c52cbaa3,Hugo Asia,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
eb6d9056,Curry up!,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
4e5f221c,List w Butelce,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
b8c8edf7,"FoodX: Mr Pancake, Pizza Boyz, Vegan Pizza Club, Ghost Burger",Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
a6ec5467,Vegan AF Ramen,"31-123, Kraków",Kraków,+48 798 071 631,veganaframen@gmail.com,https://veganaframen.pl/,restauracja,,,Mo-Th 12:00-21:00; Fr-Sa 12:00-22:00; Su 12:00-20:00,osm,2026-03-30,,,,new,,
5d72b4c7,Wine Garage Wine & Food,"Jana Zamoyskiego 24, 30-523, Kraków",Kraków,+48570520450,kontakt@winegarage.pl,,restauracja,,,Mo-Su 11:00-22:00,osm,2026-03-30,,,,new,,
9b3107b0,WhiteBox Bistro,"Profesora Michała Życzkowskiego 10, 31-864, Kraków",Kraków,+48 603 350 139,,,restauracja,,,Mo-Fr 08:00-16:00,osm,2026-03-30,,,,new,,
861da201,Royal Curry,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
b993d298,Food Trip,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
b1acb1b2,Nomad,Kraków,Kraków,,,https://nomad-kijovska.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
64aa483b,Jeff's,Kraków,Kraków,,,https://jeffs.com/nasze-lokale/galeria-kazimierz-krakow,restauracja,,,,osm,2026-03-30,,,,new,,
8220979f,Centralka,Kraków,Kraków,,,,restauracja,,,"Mo 16:00-22:00, Tu-Th 12:00-22:00, Fr 12:00-24:00, Sa 09:00-24:00, Su 09:00-22:00",osm,2026-03-30,,,,new,,
94344bd5,Konfederacka,Kraków,Kraków,,,,restauracja,,,Mo-Fr 12:00-20:00,osm,2026-03-30,,,,new,,
899b7cc3,Bar w Przychodni,Kraków,Kraków,,barwprzychodni@gmail.com,,restauracja,,,Mo-Fr 11:00-17:00; PH off,osm,2026-03-30,,,,new,,
e6f35e9d,Ramen Ya,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
0007a2d9,L'atmosphère,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
60124138,Na Polu,Kraków,Kraków,,,https://cogiteon.pl/wizyta/restauracja,restauracja,,,Tu-Su 12:00-20:00,osm,2026-03-30,,,,new,,
415f50b7,Tajska,"Szpitalna 9, 31-024, Kraków",Kraków,+48123072025,krakow@taj.menu,https://taj.menu/,restauracja,,,Mo-Th 12:00-21:00; Fr-Sa 12:00-24:00; Su 12:00-22:00,osm,2026-03-30,,,,new,,
96a5fd9b,Karczma Górnicza,"32-020, Wieliczka",Kraków,,,https://www.wieliczka-saltmine.com/individual-tourist/accommodation-and-meals?gad_source=1&gclid=Cj0KCQiA35urBhDCARIsAOU7QwnL8Q4AQvFQtvUs8twlkDCPSJmT4-Rgy6TYw5a_sVn7Hx-2Z2T1NY8aAmeJEALw_wcB,restauracja,,,,osm,2026-03-30,,,,new,,
eb5e493b,Pizzeria Marina,Kraków,Kraków,,,https://www.pizzeriamarina.pl/,restauracja,,,"Mo-Su 00:00-01:00,15:00-24:00",osm,2026-03-30,,,,new,,
dfdf1c2a,Prosecco Oyster Bar,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
18ea65bc,Yalta,"Tadeusza Szafrana 6, 30-363, Kraków",Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
0144e552,Grenier Piekarnia & Restauracja,"Seweryna Goszczyńskiego 3, 30-724, Kraków",Kraków,+48 453 403 680,biuro@grenier.pl,https://grenier.pl/,restauracja,,,Mo-Th 10:30-21:00; Fr 10:30-22:00; Sa-Su 09:00-22:00,osm,2026-03-30,,,,new,,
3c086e1a,Zielone tarasy,Kraków,Kraków,+48 12 631 13 00,office@zielone-tarasy.eu,https://zielone-tarasy.eu,restauracja,,,Mo-Fr 10:00-21:00; Sa 12:00-21:00; Su 12:00-20:00,osm,2026-03-30,,,,new,,
1aed2a86,Las,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
563c00cd,Hala Centralna Bowling & Food,Kraków,Kraków,+48 608 466 541,,,restauracja,,,Mo-Su 12:00-23:00,osm,2026-03-30,,,,new,,
bb4fd331,Bombay Curry,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
40bea98a,Papapasta,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
f75ca400,Del Jero,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
f9e28c36,Zeus Table,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
3883f5f1,Sant'Antioco,Kraków,Kraków,,,https://ristorantesantantioco.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
ca0babd5,Kogel Mogel,Kraków,Kraków,+48533333436,,https://www.kogel-mogel.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
d9a5a0f7,Koliba Pub Grill,Kraków,Kraków,,,https://krakowskakoliba.com/,restauracja,,,,osm,2026-03-30,,,,new,,
6e46b6f6,Yōko,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
dfe8dc44,Pho Hanoi,Kraków,Kraków,,,,restauracja,,,Mo-Sa 10:00-20:45; Su 11:00-19:45,osm,2026-03-30,,,,new,,
fc71c586,Doon Valley,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
baf2c29e,I h'ate' PIZZA - Bolechowice,Kraków,Kraków,,,,restauracja,,,"Su-Th 11:00-21:00; Fr,Sa 11:00-22:00",osm,2026-03-30,,,,new,,
9fd70f11,Yamato Sushi & Ramen Bolechowice,Kraków,Kraków,,,,restauracja,,,"Tu-Th,Su 12:00-21:00; Fr,Sa 12:00-22:00",osm,2026-03-30,,,,new,,
ed1b50ab,Efendi,"Kurniki 6, Kraków",Kraków,+48 501 321 644,,,restauracja,,,,osm,2026-03-30,,,,new,,
3da5f3fc,Trattoria Corrado,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
31c0521a,Las Weges,Kraków,Kraków,,,https://www.lasweges.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
6edbd751,Bufet KRK,"Dajwór 8, 31-035, Kraków",Kraków,+48 530 200 924,,http://www.bufetkrk.com/,restauracja,,,Tu-Fr 16:00-23:00; Sa-Su 13:00-23:00,osm,2026-03-30,,,,new,,
6c8d3050,Just Joloff,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
c3ea5182,Nota Resto,"Świętego Krzyża 17, 31-023, Kraków",Kraków,+48 517 818 851,,https://notaresto.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
6e6f2605,Sushi Yana,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
935b2656,Pizza Zwierzyniecka,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
fc7ba076,Talerz,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
e743e1be,Hankki,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
033c5e92,Tutti Santi,Kraków,Kraków,,,,restauracja,,,"Mo-Th 12:30-22:00; Fr,Sa 12:30-22:00; Su 12:00-22:00",osm,2026-03-30,,,,new,,
9ff3deac,Hai Hoang,Kraków,Kraków,,,,restauracja,,,Mo-Su 07:00-19:00,osm,2026-03-30,,,,new,,
18925388,Tashi,Kraków,Kraków,,,,restauracja,,,Mo-Su 11:00-22:00,osm,2026-03-30,,,,new,,
7417247a,Bubble bistro comfort food,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
ea7bfee5,Giona,"Aleja Pokoju 1a, Kraków",Kraków,,,,restauracja,,,Mo-Su 08:00-22:00,osm,2026-03-30,,,,new,,
57613550,Hungary,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
cf2f3604,coś na obiad,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
3762e747,Esencja,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
65200052,Restauracja Smrek,"31-621, Kraków",Kraków,,,,restauracja,,,Mo-Su 11:00-18:00,osm,2026-03-30,,,,new,,
2c68b1b8,Caputto,Kraków,Kraków,,,,restauracja,,,Tu-Fr 15:00-21:00; Sa 13:00-21:00; Su 13:00-20:00,osm,2026-03-30,,,,new,,
69136dab,Pizzeria Nocna Od Zmroku Do Świtu,Kraków,Kraków,,,http://www.odzmrokudoswitu.pl/index.php,restauracja,,,,osm,2026-03-30,,,,new,,
9f06e839,TU-TAJ THAI RESTO,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
06b0e080,Indian Flame,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
7efe699e,Son Anh,"Podchorążych 3, Kraków",Kraków,+48 577 872 686,,,restauracja,,,Jun 8-9 off,osm,2026-03-30,,,,new,,
40913386,Koma,"Aleja Marszałka Ferdinanda Focha 42, Kraków",Kraków,,,,restauracja,,,08:00-22:00,osm,2026-03-30,,,,new,,
9ade5e6e,Domino's Pizza,Kraków,Kraków,,,,restauracja,,,"Mo-Su 11:00-23:00; Fr,Sa 11:00-24:00",osm,2026-03-30,,,,new,,
9f9885c9,Bharat Flame,"Stradomska 1, 31-068, Kraków",Kraków,,,https://bharatflame.pl/,restauracja,,,Mo-Su 12:00-22:00,osm,2026-03-30,,,,new,,
f9af6570,Krakowiacy Pierogarnia,"Floriańska 51, 31-019, Kraków",Kraków,,,,restauracja,,,Mo-Fr 12:00-22:00; Fr-Sa 12:00-23:00; Su 12:00-22:00,osm,2026-03-30,,,,new,,
2581aa52,Sekret Smaku,"Plac Jana Matejki 3, 31-157, Kraków",Kraków,+48505028191,sekretsmaku@sekretsmaku.pl,https://sekretsmaku.pl/,restauracja,,,Mo-Su 11:00-21:00,osm,2026-03-30,,,,new,,
a2ad5da5,"Jadłodajnia ""Jak u mamy""","Pilotów 22, 31-462, Kraków",Kraków,+48533220093,biuro@jadlodajniajakumamy.pl,https://jadlodajniajakumamy.pl/,restauracja,,,Mo-Fr 11:00-17:00; Sa 11:00-16:00; Su off,osm,2026-03-30,,,,new,,
e6d6a384,Pizza Fresco,"Flisacka 3, 30-114, Kraków",Kraków,+48122974040,,https://www.pizzafresco.com.pl/,restauracja,,,Mo-Su 12:00-23:00,osm,2026-03-30,,,,new,,
ac03d88c,Lesu Wine & Dine,"Miodowa 33, 31-052, Kraków",Kraków,+48 601457134,,https://www.restauracjalesu.pl/,restauracja,,,"Mo-Th 14:00-22:00, Fr 14:00-23:00, Sa 13:00-23:00, Su 13:00-22:00",osm,2026-03-30,,,,new,,
f8e0d8af,Praziarno Bistro,"Mogilska 35, Kraków",Kraków,+48 500 115 044,,https://www.facebook.com/p/Praziarno-Bistro-61566276053506/,restauracja,,,,osm,2026-03-30,,,,new,,
feec0a7e,Pizza Jogi,"Szmaragdowa 44, 32-086, Dziekanowice",Kraków,+48669003769,,http://pizzajogi.pl/,restauracja,,,Mo off; Tu-Sa 12:00-22:00; Su 12:00-21:00,osm,2026-03-30,,,,new,,
b5e35059,Trattoria Grande Piadina,"31-812, Kraków",Kraków,+48533139034;+48694493899,biuro@grandepiadina.pl,https://www.grandepiadina.com/,restauracja,,,Mo-Su 12:00-23:00,osm,2026-03-30,,,,new,,
229d0210,Pizzeria Salumeria,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
65f3eefe,Krakowska Spiżarnia,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
43f3174d,Tasty Beast,"Starowiślna 47, 31-038, Kraków",Kraków,+48797202828,,https://tastybeast.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
93457f72,Vatti,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
57d301f5,Stołówka studencko-pracownicza,Kraków,Kraków,,,,restauracja,,,Mo-Fr 10:30-16:00,osm,2026-03-30,,,,new,,
1dd2b6cf,Lary Sonki,Kraków,Kraków,,,https://www.larysonki.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
5095ce7c,RestoClub Arka,Kraków,Kraków,,,https://restoclubarka.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
c299621b,Placek Królewska,"Królewska 84, Kraków",Kraków,,,,restauracja,,,12:00-23:00,osm,2026-03-30,,,,new,,
20eadaf2,Alibi,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
576bea38,Italo,Kraków,Kraków,,,,restauracja,,,Mo-Th 08:30-21:00; Fr-Su 09:00-22:00,osm,2026-03-30,,,,new,,
9b657045,Szczapy,Kraków,Kraków,,,,restauracja,,,Th-Sa 13:00-21:00; Su 13:00-20:00,osm,2026-03-30,,,,new,,
e70ce02a,Pijarska 17,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
500d816e,La Familia,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
cff8db0f,Limonkova,Kraków,Kraków,,,http://limonkova.pl/,restauracja,,,Mo-Fr 08:00-17:00,osm,2026-03-30,,,,new,,
3f80f03b,I H'ate' Pizza,"Krakowskie Przedmieście 53, 32-087, Zielonki",Kraków,+48 536 475 468,,https://www.ihatepizza.pl/,restauracja,,,Su-Th 11:00-21:00; Fr-Sa 11:00-23:00,osm,2026-03-30,,,,new,,
ed4fe343,Kyoto House Sushi,"Wrocławska 11A, 30-006, Kraków",Kraków,+48 736 716 715,,https://www.kyotohouse.pl/,restauracja,,,Mo-Fr 12:00-21:00,osm,2026-03-30,,,,new,,
891540d8,Golden Samarkand,"Mogilska 86, 31-546, Kraków",Kraków,+48 509 660 361,,,restauracja,,,Mo-Su 12:00-23:00,osm,2026-03-30,,,,new,,
f05a051a,Little Saigon,"Kazimierza Brodzińskiego 3, 30-506, Kraków",Kraków,,,https://www.littlesaigonkrakow.pl/,restauracja,,,Mo-Su 12:00-22:00,osm,2026-03-30,,,,new,,
e88d997f,Flario,Kraków,Kraków,,,https://www.flario.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
a00831a5,Biały Żuraw,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
4ec71418,Tivoli,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
9552122e,Chleb & More,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
c683cfe2,Camino,Kraków,Kraków,,,https://restauracja-camino.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
19a1d2ee,Pizzeria Toskania,"Kobierzyńska 220, 30-382, Kraków",Kraków,+48122623131,,https://pizzeriatoskania.com.pl,restauracja,,,Mo-Sa 11:00-22:00; Su 11:00-21:00,osm,2026-03-30,,,,new,,
aebfebc3,Prosty Temat,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
7d5efa08,Stacja 21,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
cb73a378,Toscanizzazione ArtBistro,"Stanisława Przybyszewskiego 56, 30-128, Kraków",Kraków,+48 730 600 291,,https://artbistro.toscanizzazione.com/toscanizzazione-artbistro-krakow/,restauracja,,,Su-Th 11:00-22:00; Fr-Sa 9:00-23:00,osm,2026-03-30,,,,new,,
0109f1d1,myVietNam,"Bolesława Orlińskiego 1/LU2, 31-878, Kraków",Kraków,+48 730 919 699,myvietnam1987@gmail.com,https://www.myvietnam.pl/,restauracja,,,Mo-Fr 10:00-21:00; Sa-Su 11:00-21:00,osm,2026-03-30,,,,new,,
a51d598e,Centrum Tyniecka,"Tyniecka 56, 30-376, Kraków",Kraków,+48 797 705 515,,,restauracja,,,Mo-Su 08:30-22:00,osm,2026-03-30,,,,new,,
6feda1b5,Bread & Butter,"Pędzichów 23, Kraków",Kraków,,,,restauracja,,,"Mo,Su off; Tu-Sa 08:00-14:00",osm,2026-03-30,,,,new,,
967b6939,hOla Kurczak,"Marii i Bolesława Wysłouchów 25, 30-611, Kraków",Kraków,+48 531 133 967,,https://www.holakurczak.pl/,restauracja,,,Tu-Th 10:30-20:00; Fr 10:30-21:00; Su 11:00-21:00,osm,2026-03-30,,,,new,,
e00ac381,Galicja,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
cd9f5c10,Bar Lam-Hong,"Ambrożego Grabowskiego 6, 31-126, Kraków",Kraków,+48662972858,,,restauracja,,,"Mo-Fr 10:30-21:00, Sa-Su 11:00-21:00",osm,2026-03-30,,,,new,,
98d60d02,Czeczotka,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
92f59658,Tużurek,"Westerplatte 15, 31-033, Kraków",Kraków,+48 577 151 170,,https://tuzurek.pl/,restauracja,,,Mo-Su 07:00-21:30,osm,2026-03-30,,,,new,,
2142322f,Otto Pompieri,"Grzegórzecka 18, 31-531, Kraków",Kraków,+48 12 612 66 21,,https://ottopompieri.pl/kontakt/krakow-ul-grzegorzecka-18,restauracja,,,"Mo-Th,Su 12:00-22:00; Fr-Sa 12:00-23:00",osm,2026-03-30,,,,new,,
55315a86,Da Pietro,"Jakuba Bojki 4D, 30-611, Kraków",Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
3eeed15d,Di ManZo,Kraków,Kraków,,,,restauracja,,,"Su-Th 12:00-22:00; Fr,Sa 12:00-12:00",osm,2026-03-30,,,,new,,
028e3298,Fala,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
3036caaa,American Restaurant,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
8218b636,Nón lá,"Długa 82, 30-001, Kraków",Kraków,,,,restauracja,,,Mo-Sa 11:00-21:00; Su 12:00-21:00,osm,2026-03-30,,,,new,,
8c3ba51d,Bowl'n'Burger,"Papierni Prądnickich 75/LU1, 31-235, Kraków",Kraków,509 196 000,,,restauracja,,,"Su-Th 11:00-21:00; Fr,Sa 11:00-22:00",osm,2026-03-30,,,,new,,
209d5a07,Po Pastę • Pasta Bar,"Papierni Prądnickich 71/LU3, 31-235, Kraków",Kraków,,,,restauracja,,,Tu-Su 13:00-21:00,osm,2026-03-30,,,,new,,
242c25ef,Na Pole • Pizza Napoletana,"Andrzeja Zauchy 6/LU5, 31-235, Kraków",Kraków,+48 12 343 03 31,,,restauracja,,,Tu-Su 13:00-21:00,osm,2026-03-30,,,,new,,
ace0a033,Udon San,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
c625e750,Klasztorna,"Saska 2c, Kraków",Kraków,,,https://domusmater.pl/klasztorna,restauracja,,,,osm,2026-03-30,,,,new,,
d0e5b004,Quattro,"Wiarusa 7, 32-087, Zielonki",Kraków,+48 12 420 18 20,,https://www.quattro-pizza.pl/,restauracja,,,Mo-Sa 12:00-22:00,osm,2026-03-30,,,,new,,
feaff9b6,Spiżarnia Gąski,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
ec8eddf4,MU Restaurant Krakow 무대륙,"Przemysłowa 15, Kraków",Kraków,516 855 730,,,restauracja,,,Mo-Su 11:00-23:00,osm,2026-03-30,,,,new,,
ad534f1f,Numero Uno,Kraków,Kraków,,,https://pizzanumerouno.pl/,restauracja,,,Mo 16:00-21:00; Tu-Sa 12:00-22:00; Su 12:00-21:00,osm,2026-03-30,,,,new,,
f501eaeb,Red peppers,Kraków,Kraków,,,https://www.red-peppers.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
f43751e9,Yana,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
6a696d0f,Pizza Fresca,Kraków,Kraków,,kontakt@pizzafresca.pl,,restauracja,,,Mo-Su 12:00-22:00,osm,2026-03-30,,,,new,,
0d127d3f,Nad Wilgą,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
7c46afe6,Panorama Forum,Kraków,Kraków,,,https://forumpanorama.pl/menu-panorama-forum/,restauracja,,,,osm,2026-03-30,,,,new,,
726b5299,Restauracja Wszamaj,"Józefa Mackiewicza 17a, 31-234, Kraków",Kraków,696 870 150,,,restauracja,,,Mo-Su 11:00-21:00,osm,2026-03-30,,,,new,,
6aaf1c64,Viale Verde,"Aleja Pokoju 81, 31-564, Kraków",Kraków,,,,restauracja,,,Mo-Su 10:00-22:00,osm,2026-03-30,,,,new,,
f9ed1e97,Rimini,"Leonida Teligi 27, Kraków",Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
1db9b338,Teresita,"Alberta Schweitzera 3, 30-695, Kraków",Kraków,+48 12 65 75 704,,https://www.teresita.pl/,restauracja,,,Mo-Sa 12:00-22:00; Su 14:00-22:00,osm,2026-03-30,,,,new,,
b4b92bfc,Thulo Tirsana,"Centralna 41B, 31-586, Kraków",Kraków,+48 786 595 408,,https://www.tirsana.pl,restauracja,,,Tu-Fr 11:00-21:00; Sa-Su 12:00-21:00,osm,2026-03-30,,,,new,,
f7aac589,Thai Fun,"Centralna 51AA, 31-586, Kraków",Kraków,+48 533 810 516,,https://thaifunkrakow.pl/,restauracja,,,Tu-Su 12:00-19:30,osm,2026-03-30,,,,new,,
1bf502f0,Meiera 26,"Księdza Józefa Meiera 26, 31-236, Kraków",Kraków,,,https://restauracjameiera26.pl,restauracja,,,,osm,2026-03-30,,,,new,,
c977d9ef,Artur,"Aleksandry 30, 30-837, Kraków",Kraków,,,https://www.hotelartur.pl/,restauracja,,,Mo-Su 14:00-22:00,osm,2026-03-30,,,,new,,
13585045,U Muszkieterow,"Kobierzyńska 175, Kraków",Kraków,+48 531 557 213,,www.umuszkieterow.pl,restauracja,,,Mo-Su 12:00-20:00,osm,2026-03-30,,,,new,,
8302fedb,"Pracownia pierogowa ""Sekret Smaku""","Bociana 8, 31-231, Kraków",Kraków,+48 505 028 191,,https://www.sekretsmaku.pl/,restauracja,,,Mo-Su 11:00-21:00,osm,2026-03-30,,,,new,,
829e8a11,Witkowa Chata,"Handlowców 14, 32-085, Modlniczka",Kraków,+48 506 388 199,biuro@witkowachata.pl,https://www.uwitkow.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
